rgram,public_prob,generated_prob,signed_diff,abs_diff
2232212,0.0007992738664666886,0.0007993778959570952,-1.0402949040654724e-07,1.0402949040654724e-07
2142400,0.0003093290885271596,0.0003094330956494186,-1.0400712225895701e-07,1.0400712225895701e-07
4204004,0.0005487595531536145,0.0005488634767521114,-1.0392359849694006e-07,1.0392359849694006e-07
0141301,3.8144470506340777e-05,3.8040674184089376e-05,1.0379632225140082e-07,1.0379632225140082e-07
4132131,0.00020222441562153565,0.000202120620347874,1.037952736616444e-07,1.037952736616444e-07
4132123,0.00020198558078653577,0.00020188190809909597,1.036726874397906e-07,1.036726874397906e-07
0241324,1.1482358319274549e-07,1.1481900761970533e-08,1.0334168243077496e-07,1.0334168243077496e-07
1342042,0.0005756707797556328,0.0005755684341335327,1.0234562210014678e-07,1.0234562210014678e-07
2130141,0.0003033326236680289,0.000303434614571714,-1.0199090368507831e-07,1.0199090368507831e-07
3212213,0.0003873391058937991,0.0003874397564492048,-1.0065055540571782e-07,1.0065055540571782e-07
3221213,0.00038733910589379926,0.0003874397564492048,-1.0065055540555519e-07,1.0065055540555519e-07
4413120,0.00010727129115946488,0.0001071709224921123,1.0036866735257564e-07,1.0036866735257564e-07
0441340,0.0016927947060296617,0.0016926945209499865,1.0018507967516667e-07,1.0018507967516667e-07
2321321,0.000592256986255963,0.0005923569039012636,-9.99176453006078e-08,9.99176453006078e-08
3232324,0.00038413261384168736,0.0003842324311860877,-9.981734440031847e-08,9.981734440031847e-08
2232413,0.0007644689194056342,0.0007645684188581422,-9.949945250792985e-08,9.949945250792985e-08
2321420,0.0005889340660107141,0.0005890334230575346,-9.935704682053573e-08,9.935704682053573e-08
0044130,0.0002341323929649947,0.0002340330713482963,9.932161669840207e-08,9.932161669840207e-08
2321312,0.0005864683684429084,0.0005865673095103471,-9.894106743873598e-08,9.894106743873598e-08
2322131,0.0005864683684429078,0.0005865673095103465,-9.894106743862756e-08,9.894106743862756e-08
2321232,0.0005857757266786624,0.0005858745508928845,-9.882421422207147e-08,9.882421422207147e-08
2322123,0.000585775726678662,0.0005858745508928838,-9.882421422185463e-08,9.882421422185463e-08
2323212,0.0005857757266786625,0.0005858745508928843,-9.88242142217462e-08,9.88242142217462e-08
3221204,0.0003802525625186769,0.00038035137162684525,-9.880910816834803e-08,9.880910816834803e-08
3422103,0.0002800117685319807,0.00027991355793681775,9.821059516296974e-08,9.821059516296974e-08
4132422,0.00019033258298783106,0.0001902348914085168,9.769157931425175e-08,9.769157931425175e-08
2213122,0.0007482480287318698,0.000748345416954346,-9.738822247620273e-08,9.738822247620273e-08
0232141,1.0810555344905017e-07,1.0810124558090943e-08,9.729542889095923e-08,9.729542889095923e-08
2212322,0.0007473643189486974,0.0007474615921519264,-9.727320322903792e-08,9.727320322903792e-08
3214131,0.0003733774450300321,0.0003734744676302461,-9.702260021397313e-08,9.702260021397313e-08
0124134,3.563722711297508e-05,3.554025334297748e-05,9.697376999759995e-08,9.697376999759995e-08
2232323,0.0007447335766632829,0.0007448305074622489,-9.693079896600041e-08,9.693079896600041e-08
0413232,0.0016348896782866604,0.0016347929202142882,9.675807237223034e-08,9.675807237223034e-08
2323241,0.0005722210712171541,0.0005723176086719315,-9.65374547773996e-08,9.65374547773996e-08
1420422,0.0004140242391564342,0.00041412065224581213,-9.641308937791051e-08,9.641308937791051e-08
0042141,0.0002265217498960472,0.000226425656800461,9.609309558619239e-08,9.609309558619239e-08
2142040,0.00028531003778377675,0.0002854059688716772,-9.593108790044262e-08,9.593108790044262e-08
2042214,0.0007358091332591525,0.0007359049024971832,-9.576923803067319e-08,9.576923803067319e-08
0242321,1.0613953176486332e-07,1.0613530224017412e-08,9.55260015408459e-08,9.55260015408459e-08
0241320,1.059076629849974e-07,1.059034426999827e-08,9.531731871499913e-08,9.531731871499913e-08
3232441,0.0003663744654736443,0.00036646966834078383,-9.520286713951467e-08,9.520286713951467e-08
2413424,0.00023672030206625807,0.00023662653695583871,9.376511041935725e-08,9.376511041935725e-08
2232041,0.0007201523417211996,0.0007202460731495222,-9.373142832258628e-08,9.373142832258628e-08
3421424,0.0002668679639106374,0.0002667743633391221,9.360057151531695e-08,9.360057151531695e-08
2041323,0.0007145256120092517,0.0007146186110905658,-9.299908131413757e-08,9.299908131413757e-08
0413421,0.0015671190784804175,0.001567026331291891,9.274718852647634e-08,9.274718852647634e-08
2232134,0.0007112396514654863,0.0007113322228626044,-9.257139711813661e-08,9.257139711813661e-08
4004212,0.0002908759424456671,0.00029078365204099305,9.229040467403438e-08,9.229040467403438e-08
2132324,0.00027395251786849683,0.00027404463016596903,-9.211229747219584e-08,9.211229747219584e-08
3232320,0.000354305154717223,0.000354397221358734,-9.206664151103355e-08,9.206664151103355e-08
1413424,0.0003952767189047252,0.00039536876629235205,-9.204738762684777e-08,9.204738762684777e-08
3212232,0.0003537387386414406,0.00035383065809901936,-9.191945757878236e-08,9.191945757878236e-08
3223212,0.00035373873864144074,0.0003538306580990193,-9.191945757856552e-08,9.191945757856552e-08
3221223,0.00035373873864144036,0.00035383065809901893,-9.191945757856552e-08,9.191945757856552e-08
3242214,0.0003530659976594804,0.0003531577423044663,-9.174464498594133e-08,9.174464498594133e-08
0232132,1.017394048653543e-07,1.0173535068009837e-08,9.156586979734446e-08,9.156586979734446e-08
3012214,0.00026084793838312915,0.0002607564492596187,9.14891235104351e-08,9.14891235104351e-08
0042132,0.00021318227684153225,0.00021309184250171626,9.043433981599275e-08,9.043433981599275e-08
2423232,0.00022828008862716139,0.00022818966669237284,9.042193478854803e-08,9.042193478854803e-08
4004241,0.0002841451698951423,0.0002840550150597321,9.015483541018011e-08,9.015483541018011e-08
1032142,0.00019856616902593822,0.00019865626754493994,-9.009851900172077e-08,9.009851900172077e-08
3223241,0.00034555334189777595,0.00034564313436968234,-8.979247190639373e-08,8.979247190639373e-08
3241323,0.00034285344752366066,0.0003429425384246076,-8.909090094691777e-08,8.909090094691777e-08
4214212,0.00046682958768927136,0.0004669179954634212,-8.840777414981758e-08,8.840777414981758e-08
4212142,0.0004668295876892717,0.00046691799546342124,-8.840777414954653e-08,8.840777414954653e-08
4221034,0.00046391998082404007,0.0004640078375794161,-8.785675537602289e-08,8.785675537602289e-08
2132441,0.0002612879086090687,0.0002613757626275348,-8.78540184660946e-08,8.78540184660946e-08
3232044,0.00033792590630582925,0.0003380137167789734,-8.781047314412394e-08,8.781047314412394e-08
2103214,0.00026097813104188,0.0002610658809024299,-8.774986054986165e-08,8.774986054986165e-08
1301221,0.0004892414152859468,0.0004891544355072857,8.697977866103414e-08,8.697977866103414e-08
2103423,0.0002582838906914617,0.0002583707346553601,-8.68439638983861e-08,8.68439638983861e-08
3421321,0.00024753479107609514,0.00024744797137104304,8.6819705052098e-08,8.6819705052098e-08
2413420,0.00021833924073642733,0.00021825275637983534,8.648435659199677e-08,8.648435659199677e-08
4214241,0.00045602730631745005,0.0004561136683651134,-8.636204766333247e-08,8.636204766333247e-08
2422134,0.0002180133349152074,0.00021792697965018483,8.635526502258567e-08,8.635526502258567e-08
1301423,0.00048568037844858535,0.0004855940317688122,8.634667977315807e-08,8.634667977315807e-08
3421420,0.0002461459710406068,0.0002460596384466608,8.63325939459811e-08,8.63325939459811e-08
3213122,0.0003311559716629211,0.0003312420229600059,-8.605129708479705e-08,8.605129708479705e-08
3121342,0.00024511542864690385,0.0002450294575027008,8.597114420306941e-08,8.597114420306941e-08
3422131,0.0002451154286469037,0.00024502945750270083,8.597114420285257e-08,8.597114420285257e-08
3421312,0.00024511542864690363,0.00024502945750270083,8.597114420279836e-08,8.597114420279836e-08
3232122,0.00033076486368711986,0.0003308508133543037,-8.594966718385036e-08,8.594966718385036e-08
3212322,0.00033076486368712,0.00033085081335430377,-8.594966718374194e-08,8.594966718374194e-08
2320422,0.000509120324596655,0.0005092062165408428,-8.589194418781674e-08,8.589194418781674e-08
3423212,0.00024482593787113926,0.00024474006826217376,8.586960896549492e-08,8.586960896549492e-08
3422123,0.0002448259378711392,0.00024474006826217376,8.586960896544071e-08,8.586960896544071e-08
3421232,0.00024482593787113915,0.00024474006826217376,8.58696089653865e-08,8.58696089653865e-08
2420413,0.0002161340644105903,0.0002160484535261927,8.56108843976021e-08,8.56108843976021e-08
1422324,0.0003666187653723576,0.0003667041392332347,-8.537386087708113e-08,8.537386087708113e-08
0342213,0.00010658423460742571,0.00010666957775932297,-8.534315189726136e-08,8.534315189726136e-08
4213214,0.0004494742355478894,0.0004495593565808108,-8.512103292140699e-08,8.512103292140699e-08
2122121,0.00025281928290812243,0.00025290428948216353,-8.500657404109926e-08,8.500657404109926e-08
2121221,0.00025281928290812243,0.0002529042894821635,-8.500657404104505e-08,8.500657404104505e-08
2132320,0.0002526804174679452,0.00025276537735062976,-8.495988268453474e-08,8.495988268453474e-08
1413420,0.0003645839327388458,0.0003646688327518608,-8.490001301498292e-08,8.490001301498292e-08
2421422,0.00021426204006512117,0.00021417717069113876,8.48693739824121e-08,8.48693739824121e-08
1342324,0.00047665028285606026,0.000476565541591715,8.474126434522859e-08,8.474126434522859e-08
3204214,0.0003256508258309133,0.0003257354466089076,-8.462077799429755e-08,8.462077799429755e-08
0400413,0.0014271893992862566,0.001427104933589873,8.446569638360414e-08,8.446569638360414e-08
4213423,0.0004448340321061224,0.00044491827438142295,-8.424227530053757e-08,8.424227530053757e-08
2413123,0.00021260594402606724,0.00021252173063311658,8.421339295065669e-08,8.421339295065669e-08
3121423,0.00023968250674863805,0.00023959844113324882,8.406561538922865e-08,8.406561538922865e-08
0123213,3.0890636265314846e-05,3.080657861832745e-05,8.40576469873978e-08,8.40576469873978e-08
3423241,0.00023916074710828532,0.0002390768644935073,8.388261477800907e-08,8.388261477800907e-08
0240044,9.31342394621315e-08,9.313052818171906e-09,8.38211866439596e-08,8.38211866439596e-08
2134242,0.0002491972311427054,0.000249281019857855,-8.378871514962052e-08,8.378871514962052e-08
2210342,0.0006435258897482753,0.0006436096478607102,-8.375811243492223e-08,8.375811243492223e-08
2130122,0.00024873486777577807,0.0002488185010283961,-8.363325261804633e-08,8.363325261804633e-08
0124413,3.070344660700757e-05,3.061989832868717e-05,8.354827832040136e-08,8.354827832040136e-08
4241321,0.000440805407752073,0.0004408888870900579,-8.347933798489183e-08,8.347933798489183e-08
2213213,0.000641297409983454,0.0006413808780481045,-8.346806465052078e-08,8.346806465052078e-08
0121340,3.056991783840236e-05,3.0486732910127498e-05,8.31849282748612e-08,8.31849282748612e-08
2040041,0.0006370583529696609,0.0006371412692998436,-8.291633018272897e-08,8.291633018272897e-08
0142121,3.0454567214235213e-05,3.0371696170788183e-05,8.287104344702987e-08,8.287104344702987e-08
1413123,0.0003550104458330034,0.0003550931164851229,-8.267065211949509e-08,8.267065211949509e-08
4241312,0.0004364970515914557,0.00043657971501676426,-8.266342530854854e-08,8.266342530854854e-08
2213014,0.0006348569188630382,0.0006349395486655637,-8.262980252544266e-08,8.262980252544266e-08
0123204,3.0325478163671254e-05,3.0242958389189698e-05,8.251977448155644e-08,8.251977448155644e-08
1322121,0.00046398082087307965,0.000463898332048868,8.248882421162161e-08,8.248882421162161e-08
1321221,0.0004639808208730794,0.0004638983320488681,8.248882421129635e-08,8.248882421129635e-08
0323221,0.00010289232489189642,0.00010297471189166848,-8.238699977206228e-08,8.238699977206228e-08
4134210,0.00016048302427156748,0.00016040065350851618,8.237076305129989e-08,8.237076305129989e-08
1034214,0.00018125350376140188,0.0001813357467352826,-8.224297388072428e-08,8.224297388072428e-08
1424221,0.00035251803378334614,0.00035260012403189685,-8.209024855070166e-08,8.209024855070166e-08
2213204,0.0006295645850684115,0.0006296465260472308,-8.19409788193606e-08,8.19409788193606e-08
2142423,0.00024367383711754718,0.00024375576867687496,-8.193155932777955e-08,8.193155932777955e-08
3122321,0.00023350650312845735,0.0002334246036684208,8.189946003653694e-08,8.189946003653694e-08
4232042,0.0004322850676880688,0.0004323669334515942,-8.18657635253523e-08,8.18657635253523e-08
4204232,0.0004322850676880686,0.0004323669334515939,-8.186576352529808e-08,8.186576352529808e-08
1312212,0.0004594459522147958,0.0004593642696221502,8.168259264557543e-08,8.168259264557543e-08
1421323,0.00034905338515130527,0.0003491346685932818,-8.128344197651542e-08,8.128344197651542e-08
2132044,0.00024099920066570778,0.0002410802329198919,-8.1032254184134e-08,8.1032254184134e-08
2232141,0.0006223140049516949,0.000622395002231256,-8.09972795610828e-08,8.09972795610828e-08
1342441,0.00045461511547473493,0.00045453429173233554,8.082374239939136e-08,8.082374239939136e-08
0124132,2.9345310385101157e-05,2.926545778122792e-05,7.985260387323844e-08,7.985260387323844e-08
3240041,0.0003056820482266566,0.0003057614800925937,-7.943186593710591e-08,7.943186593710591e-08
2132122,0.00023589214756667684,0.00023597146265323663,-7.93150865597864e-08,7.93150865597864e-08
2121322,0.000235892147566677,0.00023597146265323663,-7.931508655962378e-08,7.931508655962378e-08
2214242,0.0006071242864572105,0.0006072033067189548,-7.902026174426511e-08,7.902026174426511e-08
1422320,0.0003381512365961824,0.00033822998127418415,-7.874467800175278e-08,7.874467800175278e-08
0120441,2.8923555178854645e-05,2.8844850228591965e-05,7.870495026267947e-08,7.870495026267947e-08
3221324,0.00030208628606403685,0.0003021647835666388,-7.849750260197595e-08,7.849750260197595e-08
1342320,0.0004396389323061355,0.0004395607711042672,7.816120186829572e-08,7.816120186829572e-08
1312413,0.00043943905255855947,0.00043936092689230945,7.812566625001096e-08,7.812566625001096e-08
2441301,0.00019716429424188002,0.0001970861972993746,7.80969425054096e-08,7.80969425054096e-08
0342232,9.733841002728907e-05,9.74163499472312e-05,-7.793991994213632e-08,7.793991994213632e-08
1421214,0.00033437467405001304,0.0003344525392866008,-7.786523658774623e-08,7.786523658774623e-08
4221301,0.000407262013984975,0.0004073391409047363,-7.712691976128738e-08,7.712691976128738e-08
0122122,2.831063143594126e-05,2.82335943350284e-05,7.703710091285987e-08,7.703710091285987e-08
1321322,0.0004329156819310954,0.00043283871602220713,7.696590888825027e-08,7.696590888825027e-08
0122323,2.821097726011697e-05,2.8134211331848812e-05,7.676592826815699e-08,7.676592826815699e-08
0123223,2.8210977260116973e-05,2.813421133184882e-05,7.67659282681536e-08,7.67659282681536e-08
4132421,0.00014947377476236295,0.00014939705469219232,7.672007017062187e-08,7.672007017062187e-08
2213121,0.0005876211816039952,0.0005876976634391198,-7.648183512464629e-08,7.648183512464629e-08
2212321,0.0005869271783229399,0.0005870035698300677,-7.639150712782788e-08,7.639150712782788e-08
4204131,0.00040260355362968357,0.00040267979833434625,-7.624470466267852e-08,7.624470466267852e-08
2232132,0.0005856670123149616,0.0005857432398051816,-7.622749022002506e-08,7.622749022002506e-08
2213223,0.0005856670123149611,0.0005857432398051809,-7.622749021980822e-08,7.622749021980822e-08
1312323,0.00042809460140237566,0.0004280184926092273,7.610879314837648e-08,7.610879314837648e-08
2322324,0.000450826418303192,0.00045090247568233867,-7.605737914668544e-08,7.605737914668544e-08
4131242,0.00014801284382317121,0.00014793687360175746,7.597022141375026e-08,7.597022141375026e-08
4413244,8.118450801233786e-05,8.110854751264762e-05,7.596049969024266e-08,7.596049969024266e-08
0422142,0.001281281474267794,0.0012812056438755274,7.583039226665561e-08,7.583039226665561e-08
1420421,0.0003251454107244697,0.00032522112675889537,-7.5716034425642e-08,7.5716034425642e-08
2422141,0.00019075532600637294,0.00019067976766156742,7.555834480551843e-08,7.555834480551843e-08
1424004,0.00032431686089872417,0.0003243923839902226,-7.552309149843608e-08,7.552309149843608e-08
3124134,0.0002137770515818782,0.00021370207197806345,7.497960381475923e-08,7.497960381475923e-08
3420422,0.00021278768525519922,0.00021271305265914157,7.463259605764924e-08,7.463259605764924e-08
1342044,0.0004193147705272606,0.0004192402226562299,7.454787103068758e-08,7.454787103068758e-08
0242212,8.25559111449432e-08,8.255262139739463e-09,7.430064900520374e-08,7.430064900520374e-08
3400412,0.00021102834453463242,0.00021095432900513646,7.401552949595595e-08,7.401552949595595e-08
3210342,0.0002848085569580588,0.0002848825648209518,-7.400786289303487e-08,7.400786289303487e-08
2421413,0.00018677055872424523,0.00018669657874910612,7.397997513910689e-08,7.397997513910689e-08
3213213,0.0002838222872272835,0.0002838960388067426,-7.375157945910694e-08,7.375157945910694e-08
3014213,0.00021023007202258071,0.0002101563364770972,7.373554548352739e-08,7.373554548352739e-08
1312041,0.00041396458994021306,0.00041389099325096903,7.35966892440325e-08,7.35966892440325e-08
2324221,0.00043348692857120253,0.000433560060664494,-7.313209329144841e-08,7.313209329144841e-08
3213014,0.0002809718860059366,0.0002810448969050415,-7.30108991048718e-08,7.30108991048718e-08
1342122,0.0004104290033032393,0.000410356035188219,7.296811502032841e-08,7.296811502032841e-08
2042142,0.0005599817784137891,0.0005600546628423804,-7.288442859128535e-08,7.288442859128535e-08
0342322,9.101668097717767e-05,9.108955902014931e-05,-7.287804297164541e-08,7.287804297164541e-08
1312134,0.00040884131538673177,0.00040876862953878704,7.268584794472991e-08,7.268584794472991e-08
2321323,0.00042922649435181523,0.00042929890768185854,-7.241333004330986e-08,7.241333004330986e-08
3213204,0.00027862963066702925,0.0002787020329281293,-7.240226110002187e-08,7.240226110002187e-08
3221320,0.0002786296306670291,0.000278702032928129,-7.240226109991345e-08,7.240226109991345e-08
3014204,0.0002063838181807301,0.00020631143166025695,7.238652047314811e-08,7.238652047314811e-08
4221032,0.00038201276962356593,0.0003820851148637768,-7.234524021087216e-08,7.234524021087216e-08
1221422,0.0013387208458348029,0.0013386489227069976,7.192312780524186e-08,7.192312780524186e-08
0141324,2.6363521336438102e-05,2.629178258846247e-05,7.17387479756309e-08,7.17387479756309e-08
4122142,0.0001392839212493004,0.00013921243130245932,7.148994684107982e-08,7.148994684107982e-08
2142130,0.00021174290257034212,0.00021181409784673863,-7.119527639651356e-08,7.119527639651356e-08
2422132,0.00017952207563445524,0.0001794509667895544,7.110884490084532e-08,7.110884490084532e-08
0242413,7.896095547639499e-08,7.895780898323516e-09,7.106517457807147e-08,7.106517457807147e-08
4132400,0.000137515987188916,0.00013744540466563722,7.058252327879076e-08,7.058252327879076e-08
2122103,0.00020955854857133464,0.00020962900939247982,-7.046082114517687e-08,7.046082114517687e-08
2322320,0.00041582026136774083,0.00041589041297818743,-7.015161044660002e-08,7.015161044660002e-08
3242142,0.00026869811249972725,0.00026876793404330017,-6.982154357291917e-08,6.982154357291917e-08
3214242,0.0002686981124997274,0.00026876793404329995,-6.98215435725397e-08,6.98215435725397e-08
2413012,0.00017609020296428723,0.00017602045348703263,6.974947725459286e-08,6.974947725459286e-08
1420400,0.00029913402673349454,0.0002992036855431194,-6.96588096248574e-08,6.96588096248574e-08
1032213,0.00015351575424771738,0.00015358541134071052,-6.965709299313781e-08,6.965709299313781e-08
3012142,0.00019851628068866245,0.00019844665360770736,6.962708095508991e-08,6.962708095508991e-08
2321214,0.00041117627058767767,0.0004112456387263641,-6.936813868642106e-08,6.936813868642106e-08
0242323,7.69225187525033e-08,7.691945348844186e-09,6.923057340365912e-08,6.923057340365912e-08
0142103,2.524338661739891e-05,2.5174695909223507e-05,6.86907081754049e-08,6.86907081754049e-08
0142210,2.524338661739891e-05,2.5174695909223507e-05,6.86907081754049e-08,6.86907081754049e-08
1413012,0.00029403628269918434,0.00029410475440620797,-6.847170702363415e-08,6.847170702363415e-08
1322103,0.00038458754517721634,0.0003845191712854928,6.837389172355789e-08,6.837389172355789e-08
4212213,0.00036091594359111557,0.0003609842935330845,-6.834994196894349e-08,6.834994196894349e-08
4221213,0.000360915943591116,0.00036098429353308484,-6.834994196883507e-08,6.834994196883507e-08
0441322,0.0011487214386881994,0.00114865345362867,6.798505952946773e-08,6.798505952946773e-08
0413214,0.0011475856887271797,0.0011475177708850169,6.791784216281238e-08,6.791784216281238e-08
4232324,0.0003579281892255066,0.00035799597334919823,-6.778412369162073e-08,6.778412369162073e-08
3213121,0.0002600665232537707,0.00026013410186798657,-6.757861421586436e-08,6.757861421586436e-08
3212321,0.0002597593746585854,0.00025982687345985154,-6.749880126615806e-08,6.749880126615806e-08
3232121,0.0002597593746585855,0.00025982687345985143,-6.749880126594122e-08,6.749880126594122e-08
2320421,0.0003998271632270498,0.00039989461669674963,-6.745346969985787e-08,6.745346969985787e-08
3213223,0.00025920165651860443,0.00025926901039610776,-6.735387750333478e-08,6.735387750333478e-08
3014223,0.0001919933189553982,0.0001919259797209767,6.733923442150307e-08,6.733923442150307e-08
2324004,0.00039880830607731465,0.00039887558765911796,-6.728158180330929e-08,6.728158180330929e-08
0413423,0.0011357384444550726,0.0011356712277712415,6.721668383111341e-08,6.721668383111341e-08
2142124,0.00019972183123050888,0.0001997889846075729,-6.715337706400407e-08,6.715337706400407e-08
2121424,0.00019972183123050878,0.00019978898460757237,-6.71533770635975e-08,6.71533770635975e-08
4221204,0.0003543128238696261,0.00035437992331862657,-6.709944900049189e-08,6.709944900049189e-08
0242041,7.438355641074363e-08,7.438059232108651e-09,6.694549717863498e-08,6.694549717863498e-08
2421421,0.0001682662811278399,0.00016819963071259463,6.665041524527189e-08,6.665041524527189e-08
0141320,2.4316423988532013e-05,2.4250255672474376e-05,6.616831605763736e-08,6.616831605763736e-08
2413212,0.00016699828421378536,0.00016693213605318232,6.614816060304457e-08,6.614816060304457e-08
0242134,7.346297675002506e-08,7.346004934429092e-09,6.611697181559596e-08,6.611697181559596e-08
3422324,0.00018842365030040438,0.00018835756308222866,6.608721817572471e-08,6.608721817572471e-08
4214131,0.0003479067071673417,0.00034797259343163076,-6.588626428905573e-08,6.588626428905573e-08
2130121,0.0001953388065134382,0.00019540448616622397,-6.567965278575895e-08,6.567965278575895e-08
1321424,0.00036653493410264296,0.00036646976969414486,6.516440849809379e-08,6.516440849809379e-08
4132040,0.00012683802770555846,0.0001267729258346694,6.510187088905068e-08,6.510187088905068e-08
3123213,0.0001853036747598951,0.0001852386818337784,6.49929261166849e-08,6.49929261166849e-08
1413212,0.00027885455227354134,0.0002789194886379595,-6.493636441816343e-08,6.493636441816343e-08
4232441,0.0003413814507806655,0.0003414461012976748,-6.465051700932367e-08,6.465051700932367e-08
2413241,0.00016313399946778616,0.00016306938195361572,6.461751417044504e-08,6.461751417044504e-08
3124413,0.0001841807800657403,0.00018411618098077093,6.45990849693545e-08,6.45990849693545e-08
3121340,0.0001833797809766898,0.0001833154628320454,6.43181446443957e-08,6.43181446443957e-08
1031221,0.00014066657295278896,0.0001407303997867267,-6.382683393773192e-08,6.382683393773192e-08
3123204,0.00018191346058122262,0.00018184965672995803,6.380385126459427e-08,6.380385126459427e-08
1032232,0.00014019877787415088,0.0001402623924481453,-6.361457399441323e-08,6.361457399441323e-08
1312141,0.00035772425770103805,0.00035766065969852995,6.359800250809681e-08,6.359800250809681e-08
3424221,0.0001811765817680306,0.00018111303636771282,6.35454003177795e-08,6.35454003177795e-08
2423214,0.00016023770056732153,0.0001601742302795777,6.347028774382263e-08,6.347028774382263e-08
1413241,0.0002724019506927753,0.0002724653844513213,-6.34337585460245e-08,6.34337585460245e-08
1301232,0.00035456800417403827,0.0003545049673060226,6.303686801565527e-08,6.303686801565527e-08
3421323,0.0001793959262099486,0.00017933300535210323,6.292085784538083e-08,6.292085784538083e-08
1221413,0.0011669525795440336,0.0011668898847112894,6.269483274418466e-08,6.269483274418466e-08
2210340,0.00048144515980209695,0.0004815078222970615,-6.266249496454093e-08,6.266249496454093e-08
4232320,0.00033013547377016823,0.000330197994534005,-6.252076383678456e-08,6.252076383678456e-08
4212232,0.00032960769697369826,0.00032967011778763214,-6.242081393388393e-08,6.242081393388393e-08
4223212,0.00032960769697369863,0.00032967011778763246,-6.242081393382972e-08,6.242081393382972e-08
4221223,0.0003296076969736983,0.00032967011778763214,-6.242081393382972e-08,6.242081393382972e-08
4242214,0.00032898084845104205,0.00032904315055295725,-6.230210191520737e-08,6.230210191520737e-08
2121321,0.0001852530406517203,0.00018531532912171103,-6.228846999073358e-08,6.228846999073358e-08
2132121,0.0001852530406517203,0.00018531532912171097,-6.228846999067937e-08,6.228846999067937e-08
2320400,0.00036784129619743896,0.0003679033534411917,-6.205724375276138e-08,6.205724375276138e-08
2142120,0.00018421365894148137,0.00018427559793544635,-6.193899396497856e-08,6.193899396497856e-08
2121420,0.00018421365894148164,0.00018427559793544632,-6.193899396468041e-08,6.193899396468041e-08
0232042,6.868332257737617e-08,6.86805856347521e-09,6.181526401390095e-08,6.181526401390095e-08
3124132,0.0001760337276521142,0.0001759719860429952,6.1741609119016e-08,6.1741609119016e-08
2213424,0.0004741697834888606,0.000474231499057218,-6.171556835742791e-08,6.171556835742791e-08
2122131,0.00018344240932794596,0.00018350408900115554,-6.167967320957124e-08,6.167967320957124e-08
2121312,0.00018344240932794618,0.0001835040890011557,-6.167967320951703e-08,6.167967320951703e-08
2131212,0.00018344240932794618,0.0001835040890011557,-6.167967320951703e-08,6.167967320951703e-08
2123212,0.000183225756766834,0.0001832873635939705,-6.160682713648481e-08,6.160682713648481e-08
2122123,0.0001832257567668338,0.00018328736359397028,-6.160682713648481e-08,6.160682713648481e-08
2121232,0.00018322575676683406,0.00018328736359397044,-6.160682713637639e-08,6.160682713637639e-08
0042042,0.00014391736522799907,0.00014385631384931374,6.105137868533494e-08,6.105137868533494e-08
2134244,0.00018151360719921935,0.00018157463834254155,-6.10311433221994e-08,6.10311433221994e-08
4223241,0.00032198068450721814,0.00032204166092428125,-6.097641706311182e-08,6.097641706311182e-08
3422320,0.00017379276886805105,0.0001737318132469535,6.095562109754917e-08,6.095562109754917e-08
3120441,0.0001735037444916719,0.00017344289024222808,6.085424944382925e-08,6.085424944382925e-08
4241323,0.00031946496917973624,0.00031952546917285684,-6.04999931206056e-08,6.04999931206056e-08
0121221,2.2233171431854717e-05,2.217267193098402e-05,6.049950087069818e-08,6.049950087069818e-08
0122121,2.2233171431854717e-05,2.217267193098402e-05,6.049950087069818e-08,6.049950087069818e-08
1321321,0.0003399814162990716,0.00033992097270739164,6.04435916799588e-08,6.04435916799588e-08
3421214,0.00017185180520839146,0.00017179153035581015,6.027485258131016e-08,6.027485258131016e-08
2131241,0.00017919761299681856,0.0001792578654229073,-6.025242608873526e-08,6.025242608873526e-08
2103122,0.00017916229917523213,0.0001792225397275942,-6.024055236206975e-08,6.024055236206975e-08
2123241,0.00017898597370390244,0.00017904615496955195,-6.018126564951332e-08,6.018126564951332e-08
0142131,2.209744098850814e-05,2.2037310828741153e-05,6.013015976698695e-08,6.013015976698695e-08
1321420,0.00033807391472889955,0.0003380138102623616,6.010446653792814e-08,6.010446653792814e-08
0142123,2.2071343058363607e-05,2.201128391463464e-05,6.005914372896607e-08,6.005914372896607e-08
2422322,0.00015128093727803343,0.00015122101477174917,5.992250628426019e-08,5.992250628426019e-08
1312132,0.0003366584964717557,0.00033659864364533404,5.985282642163164e-08,5.985282642163164e-08
1322131,0.0003366584964717553,0.0003365986436453337,5.985282642157743e-08,5.985282642157743e-08
1321312,0.00033665849647175557,0.00033659864364533415,5.98528264214148e-08,5.98528264214148e-08
0244130,6.643756891962479e-08,6.6434921467413774e-09,5.979407677288342e-08,5.979407677288342e-08
1323212,0.00033626088980191304,0.00033620110766398824,5.978213792480046e-08,5.978213792480046e-08
1322123,0.0003362608898019127,0.0003362011076639879,5.978213792480046e-08,5.978213792480046e-08
1321232,0.00033626088980191304,0.00033620110766398835,5.978213792469204e-08,5.978213792469204e-08
0323232,7.456917002912278e-05,7.462887837180676e-05,-5.970834268398124e-08,5.970834268398124e-08
4232044,0.0003148735706838006,0.00031493320116193833,-5.963047813774963e-08,5.963047813774963e-08
3122122,0.00016982699853752758,0.00016976743386034086,5.9564677186717306e-08,5.9564677186717306e-08
1423242,0.0002554804474205507,0.0002555399406986779,-5.949327812722815e-08,5.949327812722815e-08
