gram,generated_from_n_prob
3122141,0.00037478934466741515
4134242,0.0003747131544326438
4130122,0.0003740179073991156
0042321,0.0003738872600900298
3214131,0.0003734744676302461
2413122,0.0003734007226696573
0041320,0.00037307047880823083
2103232,0.00037192335024113874
0413012,0.00037135554383162234
2042322,0.00036974825642734495
2320400,0.0003679033534411917
3121413,0.00036696021428564635
1422324,0.0003667041392332347
1321424,0.00036646976969414486
3232441,0.00036646966834078383
4413121,0.0003647260218295943
1413420,0.0003646688327518608
4413223,0.0003635131036893299
4132044,0.0003623859313488068
3014134,0.00036173925027422493
4221213,0.00036098429353308484
4212213,0.0003609842935330845
4232324,0.00035799597334919823
1312141,0.00035766065969852995
0142214,0.0003572965055917763
3014214,0.00035717912916123743
2103421,0.0003565061212607681
1034221,0.00035645968949302696
2212141,0.00035548862726957786
1413123,0.0003550931164851229
0421421,0.00035485572328760706
4132122,0.0003547065523773083
1301232,0.0003545049673060226
3232320,0.000354397221358734
4221204,0.00035437992331862657
3212232,0.00035383065809901936
3223212,0.0003538306580990193
3221223,0.00035383065809901893
3242214,0.0003531577423044663
2213012,0.00035276873251737406
3122132,0.0003527186500581575
1424221,0.00035260012403189685
0413212,0.0003521816524099045
2131213,0.00035179920533692614
2123213,0.0003513837169059103
2040042,0.00034980356038295953
2124413,0.0003492544180032451
1421323,0.0003491346685932818
4214131,0.00034797259343163076
2121340,0.00034773551646222846
3223241,0.00034564313436968234
2131204,0.0003453628804473937
2123204,0.0003449549935643329
0413241,0.0003440322861236845
3241323,0.0003429425384246076
4232441,0.0003414461012976748
1321321,0.00033992097270739164
1422320,0.00033822998127418415
1321420,0.0003380138102623616
3232044,0.0003380137167789734
0423214,0.00033792429922165844
3422121,0.00033769820165440736
3421221,0.00033769820165440703
1321312,0.00033659864364533415
1312132,0.00033659864364533404
1322131,0.0003365986436453337
2142421,0.0003363400415370027
1321232,0.00033620110766398835
1323212,0.00033620110766398824
1322123,0.0003362011076639879
1221424,0.0003349133686427417
2213212,0.0003345545184397406
2212132,0.0003345545184397405
1421214,0.0003344525392866008
2124132,0.0003338054984789209
3213122,0.0003312420229600059
2132042,0.00033097533266990205
3212322,0.00033085081335430377
3232122,0.0003308508133543037
3121421,0.00033060366152722455
4232320,0.000330197994534005
4223212,0.00032967011778763246
4221223,0.00032967011778763214
4212232,0.00032967011778763214
4242214,0.00032904315055295725
2120441,0.00032900799574306074
1323241,0.0003284215258673822
0040044,0.0003280747995968882
2232324,0.00032741235041254855
2213241,0.0003268130381700583
2210322,0.00032674863431372917
3204214,0.0003257354466089076
1420421,0.00032522112675889537
1424004,0.0003243923839902226
1342121,0.0003222646622728902
4223241,0.00032204166092428125
